PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;VESTIGINGSCODE;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM;VAKANTIEREGIO
Noord-Holland;41421;11HN;11HN00;De Adelaar;Burg Heymansstraat;8;1718 AN;HOOGWOUD;0432;OPMEER;Openbaar;0226352325;www.obsdeadelaar.nl;Burg Heymansstraat;2;1718 AN;HOOGWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;11TI;11TI00;De Akker;Meibloem;46-48;1716 VA;OPMEER;0432;OPMEER;Openbaar;0226352410;www.akkeropmeer.nl;Meibloem;46-48;1716 VA;OPMEER;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;12DL;12DL00;Openbare Basisschool de Dubbele Punt;Koetenburg;14;1719 AR;AARTSWOUD;0432;OPMEER;Openbaar;0229582068;www.obsddp.nl;Koetenburg;14;1719 AR;AARTSWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;12ES;12ES00;Basisschool de Klaverwoid;Beukenlaan;79;1676 GS;TWISK;0420;MEDEMBLIK;Openbaar;0227542443;www.klaverwoid.nl;Beukenlaan;79;1676 GS;TWISK;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;12NS;12NS00;Openbare Basisschool de Plaats;Schoolwerf;1;1657 LD;ABBEKERK;0420;MEDEMBLIK;Openbaar;0229581278;www.obsdeplaats.nl;Schoolwerf;1;1657 LD;ABBEKERK;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;12NS;12NS01;Openbare Basisschool de Vijzel;Hauwert;80;1691 EJ;HAUWERT;0420;MEDEMBLIK;Openbaar;0229201535;www.obsdevijzel.nl;Hauwert;80;1691 EJ;HAUWERT;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;12VS;12VS00;Basisschool de Langereis;Middengouw;21;1645 PN;URSEM;1598;KOGGENLAND;Openbaar;0725021817;www.langereisschool.nl;Middengouw;21;1645 PN;URSEM;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;13BR;13BR00;De Grosthuizer Basisschool;Grosthuizen;74;1633 EP;AVENHORN;1598;KOGGENLAND;Openbaar;0229541273;www.grosthuizerschool.nl;Grosthuizen;74;1633 EP;AVENHORN;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;13BS;13BS00;Openbare Basisschool de Koet;Tripkouw;36;1679 GJ;MIDWOUD;0420;MEDEMBLIK;Openbaar;0229201528;www.obsdekoet.nl;Tripkouw;36;1679 GJ;MIDWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;13MJ;13MJ00;Basisschool de Ieveling;Buitenroede;12;1633 GZ;AVENHORN;1598;KOGGENLAND;Openbaar;0229343500;www.obsieveling.nl;Buitenroede;12;1633 GZ;AVENHORN;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;13MK;13MK00;Openbare Basisschool de Kraaienboom;Kreek;14;1654 JX;BENNINGBROEK;0420;MEDEMBLIK;Openbaar;0229591408;www.kraaienboom.nl;Kreek;14;1654 JX;BENNINGBROEK;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41421;13RD;13RD00;Basisschool De Geert Holle;Kerkebuurt;156;1647 MD;BERKHOUT;1598;KOGGENLAND;Openbaar;0229551357;www.geertholle.nl;Kerkebuurt;156;1647 MD;BERKHOUT;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;41434;04IA;04IA00;Basisschool Wijdewormer;Wijdewormerplein;1;1456 CB;WIJDEWORMER;0880;WORMERLAND;Openbaar;0299425477;www.obswijdewormer.nl;Wijdewormerplein;1;1456 CB;WIJDEWORMER;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;09DS;09DS00;Ds Jl De Wagemakerschool;Poortwachtersweg;1;1121 JX;LANDSMEER;0415;LANDSMEER;Openbaar;0204824741;www.obsdewagemaker.nl;Poortwachtersweg;1;1121 JX;LANDSMEER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;09ES;09ES00;Openbare Basisschool De Piramide;Langemeerstraat;14-A;1135 JE;EDAM;0385;EDAM-VOLENDAM;Openbaar;0299367136; ;Postbus;112;1135 ZK;EDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;09IQ;09IQ00;De Bloeiende Perelaar;Middenpad;1;1461 BW;ZUIDOOSTBEEMSTER;0439;PURMEREND;Openbaar;0299422271;www.bloeiendeperelaar.nl;Middenpad;1;1461 BW;ZUIDOOSTBEEMSTER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;09ZP;09ZP00;Openbare Basisschool De Stap;Dr. M.L. Kingstraat;2;1121 CP;LANDSMEER;0415;LANDSMEER;Openbaar;0204821930;www.obsdestap.nl;Dr. M.L. Kingstraat;2;1121 CP;LANDSMEER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;10VP;10VP00;De Blauwe Morgenster;Nicolaas Cromhoutlaan;2;1462 JL;MIDDENBEEMSTER;0439;PURMEREND;Openbaar;0299681480;www.blauwemorgenster.nl;Nicolaas Cromhoutlaan;2;1462 JL;MIDDENBEEMSTER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;11GT;11GT00;Openbare Basisschool H M van Randwijk;Gruttostraat;3;1452 XH;ILPENDAM;0852;WATERLAND;Openbaar;0204361817;www.vanrandwijkschool.nl;Gruttostraat;3;1452 XH;ILPENDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;11SO;11SO00;Openbare Basisschool De Fuik;Den Ilp;88-A;1127 PH;DEN ILP;0415;LANDSMEER;Openbaar;0204824225;www.obsdefuik.nl;Den Ilp;88-A;1127 PH;DEN ILP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;15WJ;15WJ00;Openbare Basisschool Willem Eggert;Jan van Egmondstraat;14;1441 HM;PURMEREND;0439;PURMEREND;Openbaar;0299421385;www.kcwillemeggert.nl;Jan van Egmondstraat;14;1441 HM;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;16AJ;16AJ00;Openbare Basisschool Wheermolen;Luitstraat;4;1443 XA;PURMEREND;0439;PURMEREND;Openbaar;0299423648;www.kcwheermolen.nl;Luitstraat;4;1443 XA;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;16BZ;16BZ00;Openbare Basisschool 't Carrousel;Flevostraat;2;1442 PZ;PURMEREND;0439;PURMEREND;Openbaar;0299421990;www.hetcarrousel.nl;Flevostraat;2;1442 PZ;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;16HK;16HK00;Openbare Basisschool De Ranonkel;Boterbloem;3;1441 TT;PURMEREND;0439;PURMEREND;Openbaar;0299435595;www.obsranonkel.nl;Boterbloem;3;1441 TT;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;16MC;16MC00;Openbaar Dalton Kindcentrum het Parelhof;Zichthof;11;1445 HC;PURMEREND;0439;PURMEREND;Openbaar;0299640610;www.hetparelhof.nl;Zichthof;11;1445 HC;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;16UC;16UC00;Openbare Basisschool Noorderlicht;Jachtwagenstraat;64;1445 NM;PURMEREND;0439;PURMEREND;Openbaar;0299643876;www.obsnoorderlicht.nl;Jachtwagenstraat;64;1445 NM;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18EP;18EP00;De Harpoen;Weiver;2;1546 LB;JISP;0880;WORMERLAND;Openbaar;0756423839;www.obsdeharpoen.nl;Weiver;2;1546 LB;JISP;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18JD;18JD00;Basisschool De Fuut;Avegaar;85;1141 JL;MONNICKENDAM;0852;WATERLAND;Openbaar;0299653577;www.obsdefuut.nl;Avegaar;85;1141 JL;MONNICKENDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18JE;18JE00;Basisschool De Havenrakkers;Nieuwland;32;1151 BA;BROEK IN WATERLAND;0852;WATERLAND;Openbaar;0204031847;www.obsdehavenrakkers.nl;Nieuwland;32;1151 BA;BROEK IN WATERLAND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18KJ;18KJ00;Openbare Basisschool De Kweekvijver;Paling;2;1511 LK;OOSTZAAN;0431;OOSTZAAN;Openbaar;0756841332;www.dekweekvijver.nl;Paling;2;1511 LK;OOSTZAAN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18KX;18KX00;Basisschool De Overhaal;Zuiderwouder Dorpsstraat;41;1153 PD;ZUIDERWOUDE;0852;WATERLAND;Openbaar;0204033291;www.derietkraag.nl;Zuiderwouder Dorpsstraat;41;1153 PD;ZUIDERWOUDE;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18LU;18LU00;Basisschool De Rietkraag;Rietschoot;342;1511 WV;OOSTZAAN;0431;OOSTZAAN;Openbaar;0756848430;www.derietkraag.nl;Rietschoot;342;1511 WV;OOSTZAAN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18MH;18MH00;Openbare basisschool De Gouwzee;Wilhelminalaan;58;1141 CW;MONNICKENDAM;0852;WATERLAND;Openbaar;0299653532;www.obsdegouwzee.nl;Wilhelminalaan;58;1141 CW;MONNICKENDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18MN;18MN00;Openbare Basisschool De Eendragt;Zandweg;15;1531 AJ;WORMER;0880;WORMERLAND;Openbaar;0756423611;www.obsdeeendragt.nl;Zandweg;15;1531 AJ;WORMER;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18NH;18NH00;Openbare Basisschool Noorderschool;De Haal;44;1511 AS;OOSTZAAN;0431;OOSTZAAN;Openbaar;0756843784;www.obsnoorderschool.nl;De Haal;44;1511 AS;OOSTZAAN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18NU;18NU00;Openbare Basisschool Weremere;Kameelstraat;24;1531 EK;WORMER;0880;WORMERLAND;Openbaar;0756421420;www.weremere.nl;Kameelstraat;24;1531 EK;WORMER;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18OZ;18OZ00;Openbare Basisschool 't Tilletje;Warder;126-128;1473 PH;WARDER;0385;EDAM-VOLENDAM;Openbaar;0299401303;www.obshetkwartet.nl;Warder;126-128;1473 PH;WARDER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18QD;18QD00;Openbare Basisschool De Koningsspil;Seevancksweg;93;1474 HT;OOSTHUIZEN;0385;EDAM-VOLENDAM;Openbaar;0299403128;www.obsdekoningsspil.nl;Seevancksweg;93;1474 HT;OOSTHUIZEN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18SF;18SF00;Openbare Basisschool Middelie;Middelie;92;1472 GT;MIDDELIE;0385;EDAM-VOLENDAM;Openbaar;0299621777;www.obshetkwartet.nl;Middelie;92;1472 GT;MIDDELIE;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18TA;18TA00;Openbare Basisschool Prinses Beatrix;Kwadijk;92;1471 CE;KWADIJK;0385;EDAM-VOLENDAM;Openbaar;0299621760;www.obshetkwartet.nl;Postbus;36;1462 ZG;MIDDENBEEMSTER;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;18UD;18UD00;Openbare Basisschool Meester Haye;Beets;52;1475 JD;BEETS;0385;EDAM-VOLENDAM;Openbaar;0299401458;www.obshetkwartet.nl;Beets;52;1475 JD;BEETS;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;21NH;21NH00;Openbare Basisschool De Delta Delfland;Delfland;2;1447 AV;PURMEREND;0439;PURMEREND;Openbaar;0299477443;www.bsdedelta.nl;Delfland;2;1447 AV;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;23EA;23EA00;Openbare Basisschool Weidevogels;Loirestraat;7;1448 JJ;PURMEREND;0439;PURMEREND;Openbaar;0299414847;www.obsweidevogels.nl;Loirestraat;7;1448 JJ;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;24BL;24BL00;Openbare Basisschool De Delta Beethoven;Beethovenstraat;62-64;1447 RS;PURMEREND;0439;PURMEREND;Openbaar;0299460207;www.obs-pierement.nl;Beethovenstraat;62-64;1447 RS;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;26AP;26AP00;Openbare Basisschool De Koempoelan;Gangeslaan;59;1448 BV;PURMEREND;0439;PURMEREND;Openbaar;0299472048;www.koempoelan.nl;Gangeslaan;59;1448 BV;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;27CJ;27CJ00;Openbare Basisschool De Nieuwe Wereld;Yellowstone;11;1448 XW;PURMEREND;0439;PURMEREND;Openbaar;0299647374;www.obsdenieuwewereld.nl;Yellowstone;11;1448 XW;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41434;27NZ;27NZ00;Openbare Basisschool Oeboentoe;Zambezilaan;278;1448 PN;PURMEREND;0439;PURMEREND;Openbaar;0299480681;www.oeboentoe.nl;Zambezilaan;278;1448 PN;PURMEREND;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;41438;03CV;03CV00;De Zwerm;Dorpsstraat;9-A;1744 KJ;SINT MAARTEN;0441;SCHAGEN;Openbaar;0224561101;www.bsdezwerm.nl;Dorpsstraat;9-A;1744 KJ;SINT MAARTEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;07FE;07FE00;OBS De Meertuin;Koningin Beatrixlaan;1;1774 BK;SLOOTDORP;1911;HOLLANDS KROON;Algemeen bijzonder;0227581753;www.demeertuin.nl;Koningin Beatrixlaan;1;1774 BK;SLOOTDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;10DC;10DC00;De Tweewegen;Populierenlaan;27;1766 JD;WIERINGERWAARD;1911;HOLLANDS KROON;Openbaar;0224221631;www.detweewegen.nl;Populierenlaan;27;1766 JD;WIERINGERWAARD;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;10UU;10UU00;Basisschool Op Avontuur;Sportstraat;3;1767 CD;KOLHORN;1911;HOLLANDS KROON;Openbaar;0224531236;www.basisschool-op-avontuur.nl;Sportstraat;3;1767 CD;KOLHORN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;10VM;10VM00;Basisschool De Kei;Elft;53;1777 AC;HIPPOLYTUSHOEF;1911;HOLLANDS KROON;Openbaar;0227591937;www.obsdekei.nl;Elft;53;1777 AC;HIPPOLYTUSHOEF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;11GM;11GM00;De Snip;Dorpsstraat;146;1733 AR;NIEUWE NIEDORP;1911;HOLLANDS KROON;Openbaar;0226411488; ;Dorpsstraat;146;1733 AR;NIEUWE NIEDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;11TR;11TR00;Julianaschool;Julianalaan;2;1741 CL;SCHAGEN;0441;SCHAGEN;Openbaar;0224212788;www.obsjulianaschool.nl;Postbus;123;1740 AC;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;12ER;12ER00;Basisschool 't Span;Robbenoordstraat;11;1779 BJ;DEN OEVER;1911;HOLLANDS KROON;Openbaar;0227511787;www.obs-t-span.nl;Robbenoordstraat;11;1779 BJ;DEN OEVER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;12MS;12MS00;De Keerkring;Kastanjestraat;1;1741 WK;SCHAGEN;0441;SCHAGEN;Openbaar;0224212854;www.keerkring-schagen.nl;Postbus;302;1740 AH;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;12TU;12TU00;OBS De Mient;De Meet;1;1733 AZ;NIEUWE NIEDORP;1911;HOLLANDS KROON;Openbaar;0226767008;www.obsdemient.nl;De Meet;1;1733 AZ;NIEUWE NIEDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;12UU;12UU00;De Wielewaal;Merelstraat;46;1742 JM;SCHAGEN;0441;SCHAGEN;Openbaar;0224296008;www.bsdewielewaal.nl;Merelstraat;46;1742 JM;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;12YF;12YF00;Openbare Basisschool de Peppel;Pienterpad;1;1775 AX;MIDDENMEER;1911;HOLLANDS KROON;Openbaar;0227501989; ;Pienterpad;1;1775 AX;MIDDENMEER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;13ED;13ED00;Openbare Basisschool de Zilvermeeuw;Vogelzwin;23;1771 JG;WIERINGERWERF;1911;HOLLANDS KROON;Openbaar;0227600032; ;Vogelzwin;23;1771 JG;WIERINGERWERF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;13JM;13JM00;Openbare Basisschool Triangel;Terpstraat;42;1771 AD;WIERINGERWERF;1911;HOLLANDS KROON;Openbaar;0227601954;www.obsdetriangel.nl;Terpstraat;42;1771 AD;WIERINGERWERF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;18EK;18EK00;Openbare Basisschool Frankendael;Van Brederodestraat;2;1759 VJ;CALLANTSOOG;0441;SCHAGEN;Openbaar;0224581670;www.obsfrankendael.nl;Van Brederodestraat;2;1759 VJ;CALLANTSOOG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;18FI;18FI00;Basisschool Torenven;Doorbraak;24;1749 AM;WARMENHUIZEN;0441;SCHAGEN;Openbaar;0226216020;www.obstorenven.nl;Postbus;39;1749 ZG;WARMENHUIZEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;18FN;18FN00;De Meerkoet;Schoolstraat;9;1746 AP;DIRKSHORN;0441;SCHAGEN;Openbaar;0224551624; ;Schoolstraat;9;1746 AP;DIRKSHORN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;18KG;18KG00;IKC De Kroon;De Verwachting;2;1761 VM;ANNA PAULOWNA;1911;HOLLANDS KROON;Openbaar;0223540903;www.ikcdekroon.nl;De Verwachting;2;1761 VM;ANNA PAULOWNA;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;41438;18LR;18LR00;OBS De Zandhorst;De Verwachting;5;1761 VM;ANNA PAULOWNA;1911;HOLLANDS KROON;Openbaar;0223521462;www.obsdezandhorst.nl;De Verwachting;5;1761 VM;ANNA PAULOWNA;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
